486854875231,"The famous scientist Dr. Washington Irving who has spent his entire life working on various exotic projects, has recently died. His scientific legacy happened to fall in the hands of the ruthless governor of the insignificant island of Equatorico. He contacted us with an offer to sell the most valuable work of the deceased genius – a vial of Water-Nine, an unstable water formula consisting of different isotopes of Hydrogen and Oxygen. One of the wondrous properties of this water is that it can enter a chemical reaction with frozen water and turn it into Water-Nine, promising a quick Temperature and Water increase even in the harsh conditions of Mars, with overall gain estimated above 10%!

The only problem is, this greedy governor requested a ridiculous sum for a single precious vial of Water-Nine.","The famous scientist Dr. Washington Irving who has spent his entire life working on various exotic projects, has recently died. His scientific legacy happened to fall in the hands of the ruthless governor of the insignificant island of Equatorico. He contacted us with an offer to sell the most valuable work of the deceased genius – a vial of Water-Nine, an unstable water formula consisting of different isotopes of Hydrogen and Oxygen. One of the wondrous properties of this water is that it can enter a chemical reaction with frozen water and turn it into Water-Nine, promising a quick Temperature and Water increase even in the harsh conditions of Mars, with overall gain estimated above 10%!

The only problem is, this greedy governor requested a ridiculous sum for a single precious vial of Water-Nine.",
363402850020,Water-Nine,Water-Nine,Woda-dziewięć
753211750275,A scientist from Earth discovered a new form of water.,A scientist from Earth discovered a new form of water.,Pewien ziemski naukowiec odkrył nową odmianę wody.
569044057546,It is a small cost for such a great improvement!,It is a small cost for such a great improvement!,To mała cena za tak wielki postęp!
267665960473,"As long as the first drop of water touches the ice, it starts smoking and hissing. A bubbling crater forms on the surface of the ice deposit, quickly extending its diameter in a violent reaction. The little traces of frozen water in the air above it pick up its motion and swirl in a growing, roaring, thundering hurricane. Before we can do anything, it reaches for the sky, thickening in a giant cloud. Then holes open in the clouds, each like a reverse whirlpool of buzzing, roaring air, in the most magnificent storm ever seen on Mars.

How complicated and unpredictable the machinery of life really is!

<effect>Mars has lost <resource(terr_atmo_loss,'AtmosphereTP')>, and gained <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>.
Dust Storm incoming.","As long as the first drop of water touches the ice, it starts smoking and hissing. A bubbling crater forms on the surface of the ice deposit, quickly extending its diameter in a violent reaction. The little traces of frozen water in the air above it pick up its motion and swirl in a growing, roaring, thundering hurricane. Before we can do anything, it reaches for the sky, thickening in a giant cloud. Then holes open in the clouds, each like a reverse whirlpool of buzzing, roaring air, in the most magnificent storm ever seen on Mars.

How complicated and unpredictable the machinery of life really is!

<effect>Mars has lost <resource(terr_atmo_loss,'AtmosphereTP')>, and gained <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>.
Dust Storm incoming.",
754457635011,"Put this ""governor"" on the private line. I know a thing or two about him.","Put this ""governor"" on the private line. I know a thing or two about him.","Połączcie mnie z tym „gubernatorem” na prywatnej linii. Tak się składa, że wiem o nim parę rzeczy."
401889433822,"gain more than <resource(10000,'TemperatureTP')> and <resource(10000,'WaterTP')>, unknown consequences","gain more than <resource(10000,'TemperatureTP')> and <resource(10000,'WaterTP')>, unknown consequences","otrzymujesz ponad <resource(10000,'TemperatureTP')> i <resource(10000,'WaterTP')>, nieznane następstwa"
546797001154,"As long as the first drop of water touches the ice, it starts smoking and hissing. A bubbling crater forms on the surface of the ice deposit, quickly extending its diameter in a violent reaction. The little traces of frozen water in the air above it pick up its motion and swirl in a growing, roaring, thundering hurricane. Before we can do anything, it reaches for the sky, thickening in a giant cloud. Then holes open in the clouds, each like a reverse whirlpool of buzzing, roaring air, in the most magnificent storm ever seen on Mars.

How complicated and unpredictable the machinery of life really is!

<effect>Mars has lost <resource(terr_atmo_loss,'AtmosphereTP')>, and gained <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>.
Dust Storm incoming.","As long as the first drop of water touches the ice, it starts smoking and hissing. A bubbling crater forms on the surface of the ice deposit, quickly extending its diameter in a violent reaction. The little traces of frozen water in the air above it pick up its motion and swirl in a growing, roaring, thundering hurricane. Before we can do anything, it reaches for the sky, thickening in a giant cloud. Then holes open in the clouds, each like a reverse whirlpool of buzzing, roaring air, in the most magnificent storm ever seen on Mars.

How complicated and unpredictable the machinery of life really is!

<effect>Mars has lost <resource(terr_atmo_loss,'AtmosphereTP')>, and gained <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>.
Dust Storm incoming.",
899818219460,"I know the effect will exceed the expectations, but at the price of an eco-catastrophe.","I know the effect will exceed the expectations, but at the price of an eco-catastrophe.","Wiedziałem, że efekt przekroczy wszelkie oczekiwania, ale dostaliśmy prawdziwą katastrofę ekologiczną."
948377862998,"trigger a Dust Storm, lose <resource(terr_atmo_loss,'AtmosphereTP')> and gain <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>","trigger a Dust Storm, lose <resource(terr_atmo_loss,'AtmosphereTP')> and gain <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>","rozpętuje się burza pyłowa, tracisz <resource(terr_atmo_loss,'AtmosphereTP')> i otrzymujesz <resource(terr_temp_gain,'TemperatureTP')> i <resource(terr_water_gain,'WaterTP')>"
920638902408,Water-Nine: Cat's Cradle,Water-Nine: Cat's Cradle,Woda-dziewięć – Kocia kołyska
147000784374,"As long as the first drop of water touches the ice, it starts smoking and hissing. A bubbling crater forms on the surface of the ice deposit, quickly extending its diameter in a violent reaction. The little traces of frozen water in the air above it pick up its motion and swirl in a growing, roaring, thundering hurricane. Before we can do anything, it reaches for the sky, thickening in a giant cloud. Then holes open in the clouds, each like a reverse whirlpool of buzzing, roaring air, in the most magnificent storm ever seen on Mars.

We have paid dearly for meddling with nature... But in this world, you get what you pay for.

<effect>Mars has lost <resource(terr_atmo_loss,'AtmosphereTP')>, and gained <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>.
Dust Storm incoming.","As long as the first drop of water touches the ice, it starts smoking and hissing. A bubbling crater forms on the surface of the ice deposit, quickly extending its diameter in a violent reaction. The little traces of frozen water in the air above it pick up its motion and swirl in a growing, roaring, thundering hurricane. Before we can do anything, it reaches for the sky, thickening in a giant cloud. Then holes open in the clouds, each like a reverse whirlpool of buzzing, roaring air, in the most magnificent storm ever seen on Mars.

We have paid dearly for meddling with nature... But in this world, you get what you pay for.

<effect>Mars has lost <resource(terr_atmo_loss,'AtmosphereTP')>, and gained <resource(terr_temp_gain,'TemperatureTP')> and <resource(terr_water_gain,'WaterTP')>.
Dust Storm incoming.",
432674201706,Sounds too risky.,Sounds too risky.,To wygląda zbyt ryzykownie.
312024056429,do nothing,do nothing, all Gambler Colonists lose Morale
927211551463,"""Commander, meet our guest from the Great Salt Lake! Isn't she beautiful?""

There is a small monster in the jar - apparently, a brine shrimp. Your advisor jabbers enthusiastically about this creature, which seems to be naturally adapted to... well, everything. Low oxygen? No problem, it's a hemoglobin cheater. Cold water? Well okay, its eggs can survive the temperature of liquid air. Salty water? It's like, ""whoa, add some toxins to spice it up, I'll go get my girl"".

Looks like the brine shrimps can be among the first animal species we can introduce to Mars.","""Commander, meet our guest from the Great Salt Lake! Isn't she beautiful?""

There is a small monster in the jar - apparently, a brine shrimp. Your advisor jabbers enthusiastically about this creature, which seems to be naturally adapted to... well, everything. Low oxygen? No problem, it's a hemoglobin cheater. Cold water? Well okay, its eggs can survive the temperature of liquid air. Salty water? It's like, ""whoa, add some toxins to spice it up, I'll go get my girl"".

Looks like the brine shrimps can be among the first animal species we can introduce to Mars.",
954866782980,With a Grain of Salt,With a Grain of Salt,Cum grano salis
12143,"A terraforming expert comes to your office with a silly smile on her face, holding a jar with something ugly inside.","A terraforming expert comes to your office with a silly smile on her face, holding a jar with something ugly inside.","Specjalistka od terraformingu pojawia się w twoim gabinecie z głupawym uśmiechem na twarzy, ściskając pod pachą słój z jakimś okropieństwem."
858869860269,"Go on then, take a rocket and spread those ugly creatures on Mars!","Go on then, take a rocket and spread those ugly creatures on Mars!","No to jazda, bierzemy rakietę i rozsypujemy te potworki po Marsie!"
234280464096,"unlock an Expedition for <resource(terr_veg_mid,'VegetationTP')>","unlock an Expedition for <resource(terr_veg_mid,'VegetationTP')>","odblokowuje ekspedycję dającą <resource(terr_veg_mid,'VegetationTP')>"
363621365514,Spread Shrimps,Spread Shrimps,Rozsyp krewetki
952115502187,Send a rocket to distribute Brinewater Shrimps from Earth over Mars water sources.,Send a rocket to distribute Brinewater Shrimps from Earth over Mars water sources.,"Wyślij rakietę, aby rozmieścić słonaczki z Ziemi w marsjańskich źródłach wody."
934319519974,"<resource(terr_veg_mid,'VegetationTP')>","<resource(terr_veg_mid,'VegetationTP')>","<resource(terr_veg_mid,'VegetationTP')>"
385104055952,We'll name a random Dome after the Martian Shrimp. Let them do the job!,We'll name a random Dome after the Martian Shrimp. Let them do the job!,Nazwiemy jedną z kopuł imieniem tej krewetki. Niech jej mieszkańcy wykonają niezbędną robotę!
853028174898,"gain <resource(terr_veg_small,'VegetationTP')>, all Colonists in the renamed Dome gain Morale","gain <resource(terr_veg_small,'VegetationTP')>, all Colonists in the renamed Dome gain Morale","otrzymujesz <resource(terr_veg_small,'VegetationTP')>, wszyscy koloniści w kopule ze zmienioną nazwą zyskują morale"
291880816844,New Shrimpton,New Shrimpton,Słonaczkowo
905711124238,We can develop a low-G shrimp better adapted to the conditions on Mars.,We can develop a low-G shrimp better adapted to the conditions on Mars.,"Możemy stworzyć odmianę niskograwitacyjną, lepiej przystosowaną do warunków panujących na Marsie."
154468048268,"unlock a Tech for <resource(terr_veg_big,'VegetationTP')>","unlock a Tech for <resource(terr_veg_big,'VegetationTP')>","odblokowuje technologię za <resource(terr_veg_big,'VegetationTP')>"
752923110985,No thanks. These creatures give me nightmares.,No thanks. These creatures give me nightmares.,"Nie, dziękuję. Takie potwory śnią mi się w koszmarach."
328914619792,do nothing,do nothing,nie rób nic
909705105408,"The rocket returned after successfully spreading brine shrimps throughout the cold salty lakes of the Red Planet.

<effect>Mars has gained <resource(terr_veg_mid,'VegetationTP')>.","The rocket returned after successfully spreading brine shrimps throughout the cold salty lakes of the Red Planet.

<effect>Mars has gained <resource(terr_veg_mid,'VegetationTP')>.",
558227994876,With a Grain of Salt,With a Grain of Salt,Cum grano salis
538042459654,"The terraforming expert leads you to a small brine pool not far from your Dome. ""Commander, see for yourself! They're so cute!"". 

With a closer look, you observe scores of creatures which crawl, swim and jump in and out of the water like some ugly grasshoppers.

<effect>Mars has gained <resource(terr_veg_big,'VegetationTP')>.","The terraforming expert leads you to a small brine pool not far from your Dome. ""Commander, see for yourself! They're so cute!"". 

With a closer look, you observe scores of creatures which crawl, swim and jump in and out of the water like some ugly grasshoppers.

<effect>Mars has gained <resource(terr_veg_big,'VegetationTP')>.",
576950919126,With a Grain of Salt,With a Grain of Salt,Cum grano salis
125733583201,Look at these beauties!,Look at these beauties!,Spójrz na te ślicznotki!
148696591717,"Ugh, um, they look okay, I guess.","Ugh, um, they look okay, I guess.","Uch, wyglądają, no, w sumie, nieźle."
484466724024,The things I do for terraforming Mars.,The things I do for terraforming Mars.,Co ja muszę znosić dla terraformowania Marsa.
515252262133,"The <em>Terraforming</em> field deals with Mars' global <em>Atmosphere, Temperature, Water and Vegetation</em>, <em>Special Projects</em>, production of <em>Seeds</em>, planting of <em>different vegetation types</em> and <em>landscaping</em>.","<em>Тэрафарміраваньне</em> зьвязана з Марсіянскімі <em>Атмасфэрай, Тэмпэратурай, Вадой і Расьліннасьцьцю</em>, <em>Спэцыяльнымі Праектамі</em>, вытворчасьцьцю <em>Насеньня</em>, пасадкай <em>рознай расьліннасьці</em> й <em>дызайну краявіду</em>.","Dziedzina <em>terraformingu</em> wiąże się z <em>atmosferą, temperaturą, wodą i roślinnością</em> na Marsie, <em>projektami specjalnymi</em>, produkcją <em>nasion</em>, sadzeniem <em>roślin różnego typu</em> i <em>kształtowaniem krajobrazu</em>."
507853904264,TERRAFORMING,ТЭРАФАРМІРАВАНЬНЕ,TERRAFORMING
590729739949,"Instantly gain <param1>% in all terraforming parameters.

<grey>""Is such a thing even possible? Yes, it is!"" 
<right>Giorgio A. Tsoukalos</grey><left>","Усе параметры тэрафарміраваньня ігненна атрымліваюць <param1>%.

<grey>""Гэта ўвогуле магчыма? Так!"" 
<right>Джорджыа А. Цукалас</grey><left>",
11913,Ancient Terraforming Device,Старажытная прылада тэрафармаваньня,Pradawne urządzenie terraformujące
146473224720,"Newly grown forests have a chance to spawn Vistas and Research Sites.

<grey>""For in the true nature of things, if we rightly consider, every green tree is far more glorious than if it were made of gold and silver."" 
<right>Martin Luther</grey><left>","Новапасаджаныя лясы маюць шанец стварыць вісты й дасьледчыя мейсцы.

<grey>""Па рэчаіснасьці прыроды, калі мы правільна разважаем, кожнае зялёнае дрэва значна больш слаўнае, за зробленае з золата й срэбра."" 
<right>Марцін Лютэр</grey><left>",
11915,Designed Forestation,Спраэктаваныя лесапасадкі,Planowe zalesianie
960874086495,"Lake pumps are self-sufficient and no longer need to be supplied with Water.

<grey>""Water is a very good servant, but it is a cruel master."" 
<right>C.G.D. Roberts</grey><left>","Помпы для азёр самадастатковы й больш не патраюць забесьпячэньне вадой.

<grey>""Вада - вельмі добры слуга, але жорсткі гаспадар."" 
<right>Ч. Д. Д. Робертс</grey><left>",
11916,Lake Vaporators,Выпарнікі для возера,Parownice jeziorne
571431341549,"Landscaping projects progress without the need of Drones and are generally faster.

<grey>""Nothing is built on stone; all is built on sand, but we must build as if the sand were stone."" 
<right>Jorge Luis Borges</grey><left>","Праэкты краявіду могуць выконвацца без удзелу дронаў і даволі хутка.

<grey>""Жадны будынак з каменю: усё збудована з пяску, але мусімы будаваць нібы пясок ёсьць камень."" 
<right>Хорхе Луіс Борхес</grey><left>",
11917,Landscaping Nanites,Наніты краявіду,Nanity krajobrazowe
220645097652,"Halves the Water<icon_WaterTP_alt> and the Temperature<icon_TemperatureTP_alt> requirements of grass, bushes, trees and Open Farm crops.

<grey>""The leaves and the light are one."" 
<right>Albert Einstein</grey><left>","Удвая зьніжае патрабаваньне вады <icon_WaterTP_alt> і тэмпературы<icon_TemperatureTP_alt> для травы, кустоў, дрэў і вонкавых фэрм.
<grey>""Лісьце й сьвятло - адно цэлае."" 
<right>Альберт Эйнштэйн</grey><left>",
11914,Resilient Vegetation,Устойлівая расьліннасьць,Odporna roślinność
267024544181,"Genetically engineer a species of a shrimp which can benefit from Mars' low gravity and gain the ability to crawl and jump to the nearest water source on its own. Gain <resource(3000,'VegetationTP')>.","Genetically engineer a species of a shrimp which can benefit from Mars' low gravity and gain the ability to crawl and jump to the nearest water source on its own. Gain <resource(3000,'VegetationTP')>.","Przygotowanie genetyczne gatunku krewetki, który będzie się dobrze czuć w niskiej grawitacji Marsa i uzyska zdolność samodzielnego pełzania i przeskakiwania do pobliskich zbiorników wodnych. Uzyskujesz <resource(3000,'VegetationTP')>."
947528683676,Low-G Shrimp GMO,Low-G Shrimp GMO,Krewetka niskograwitacyjna GMO
878909532079,"Fuel Refineries consume 50% more Water and produce 10% more Fuel, contributing to planetary Atmosphere by <resource(15,'AtmosphereTP')> per Sol for every working Fuel Refinery.","Заводы паліва спажываюць на 50% больш вады й выпрацоўваюць на 10% больш паліву, паляпшае атмасфэоу плянеты на <resource(15,'AtmosphereTP')> у Сол за кожны працуюшчы завод паліву.","Wytwórnie paliwa zużywają o 50% więcej wody i wytwarzają o 10% więcej paliwa oraz zwiększają poziom atmosfery planetarnej o <resource(15,'AtmosphereTP')> na sola za każdą działającą wytwórnię."
850242285234,Overloaded Fuel Refineries,Перагруджаныя заводы паліву,Przeciążenie wytwórni paliwa
674562544731,"Fuel Refineries consume 100% more Water and produce 25% more Fuel, contributing to planetary Atmosphere by <resource(30,'AtmosphereTP')> per Sol for every working Fuel Refinery.","Заводы паліва спажывае на 100% больш вады й выпрацоўваюць на 25% больш паліву, паляпшае атмасфэру палнеты на <resource(30,'AtmosphereTP')> у Сол за кожны працуюшчы завод паліву.","Wytwórnie paliwa zużywają o 100% więcej wody i wytwarzają o 25% więcej paliwa oraz zwiększają poziom atmosfery planetarnej o <resource(30,'AtmosphereTP')> na sola za każdą działającą wytwórnię."
441346450001,Advanced Overloaded Fuel Refineries,Палешпаныя перагруджаныя заводы паліву,Poważne przeciążenie wytwórni paliwa
221257334288,"Shuttle Hubs consume 50% more Fuel and Shuttles move 10% faster, contributing to planetary Temperature by <resource(5,'TemperatureTP')> per Sol for every Shuttle in flight.","ЦК Шатлаў спажывае на 50% больш паліву й шатлы рухаюцца на 10% шыбчэй, паляпшае тэмпературу плянеты на <resource(5,'TemperatureTP')> у Сол за кожны шатл у палёце.","Węzły wahadłowców zużywają o 50% więcej paliwa, a wahadłowce poruszają się o 10% szybciej, zwiększając temperaturę planetarną o <resource(5,'TemperatureTP')> na sola za każdy latający wahadłowiec."
11984,Shuttle Afterburners,Шатлавы фарсаж,Dopalacze wahadłowców
219844242465,"Shuttle Hubs consume 100% more Fuel and Shuttles move 25% faster, contributing to planetary Temperature by <resource(10,'TemperatureTP')> per Sol for every Shuttle in flight.","ЦК Шатлаў спажывае на 100% больш паліву й шатлы рухаюцца на 25% шыбчэй, паляпшае тэмпературу плянеты на <resource(10,'TemperatureTP')> у Сол за кожны шатл у палёце.","Węzły wahadłowców zużywają o 100% więcej paliwa, a wahadłowce poruszają się o 25% szybciej, zwiększając temperaturę planetarną o <resource(10,'TemperatureTP')> na sola za każdy latający wahadłowiec."
934533477240,Advanced Shuttle Afterburners,Палепшаны шатлавы фарсаж,Zaawansowane dopalacze wahadłowców
720433055573,"Research the life improving formula discovered by one of our colonists and verify its presumed qualities. 
As a side effect, one may expect a 5% boost in the field of Biotech.","Research the life improving formula discovered by one of our colonists and verify its presumed qualities. 
As a side effect, one may expect a 5% boost in the field of Biotech.",
11985,Water of Peace,Water of Peace,Woda pokoju
824903427290,"New Resource: <em>Seeds</em> - used to plant vegetation on Mars. Can be brought from Earth or grown in Farms and Hydroponic Farms.

New Building: <em>Forestation Plant</em> (<buildinginfo('ForestationPlant')>) - plants vegetation around it-self at the cost of Seeds. Increases local Soil Quality and improves  global Vegetation <icon_VegetationTP_alt>,

<grey>""Vegetation is the basic instrument the creator uses to set all of nature in motion."" 
<right>Antoine Lavoisier</grey><left>","Новы рэсурс: <em>Насеньне</em> - выкарыстоўваецца для пасадкі расьліннасьці на Марсе. Яго можна прывезьці зь Зямлі або вырасьціць на фэрмах і гідрапонных фэрмах.

Новы будынак: <em>Лесапасадка</em> (<buildinginfo('ForestationPlant')>) - саджае расьліннасьць вакол сябе за кошт насеньня. Гэта павышае якасьць мясцовай глебы й паляпшае глабальную расьліннасьць <icon_VegetationTP_alt>,

<grey>""Расьліннасьць - гэта асноўны інструмент, з дапамогай якога творца прыводзіць у рух усю прыроду."" 
<right>Антуан Лавуазье</grey><left>",
11921,Martian Vegetation,Марсіянская расьліннасьць,Marsjańska roślinność
385971961965,"Unlocks the construction of <em>RC Dozer</em> - a vehicle that can be used for landscaping projects. RC Dozers can also be ordered from Earth.

<grey>""There's something about taking a plow and breaking new ground. It gives you energy."" 
<right>Ken Kesey</grey><left>","Адкрывае будаўніцтва <em>РК Бульдозера</em> - марсаход, што можа працаваць з праэктамі краявіду. РК Бульдозер таксама магчыма замовіць зь Зямлі.

<grey>""Ёсць нешта ў тым, каб узяць плуг і паараць зямлю. Гэта дае вам энэргію."" 
<right>Кен Кізі</grey><left>",
11919,Dozer Rover,РК Бульдозер,Buldożer
962223751357,"Discover <param1> new <em>Planetary Anomalies</em>.

<grey>""Until you cross the bridge of your insecurities, you can’t begin to explore your possibilities."" 
<right>Tim Fargo</grey><left>","Адкрывае <param1> новых <em>Плянетарных анамалій</em>.

<grey>""Пакуль вы не пяройдзеце мост сваёй няўпэўненасьці, вы ня зможаце пачаць дасьледаваць свае магчымасьці."" 
<right>Цім Фарго</grey><left>",
11920,Planetary Survey,Досьлед плянеты,Pomiary planetarne
839740460082,"<em>Drones</em> work faster on landscaping projects.

<grey>""If geometry is dressed in a suit coat, topology dons jeans and a T-shirt."" 
<right>David S. Richeson</grey><left>","<em>Дроны</em> працуюць хутчэй над праэктамі краявіду.

<grey>""Калі геяметрыя апранута ў паліто, то тапалёгія апранае джынсы й цішотку."" 
<right>Дэвід С. Рычэсан</grey><left>",
11918,Topology AI ,Тапалёгічны ШІ,Topologiczna SI 
825589330974,"New Building: <em>GHG Factory</em> (<buildinginfo('GHGFactory')>) - burns Fuel to increase the Temperature<icon_TemperatureTP_alt> of Mars, using greenhouse gases.

<grey>""You could warm Mars up, over time, with greenhouse gases."" 
<right>Elon Musk</grey><left>","Новы будынак: <em>ПГ Завод</em> (<buildinginfo('GHGFactory')>) - спальвае паліва для павялячэньня тэмпэратуры <icon_TemperatureTP_alt> Марсу, праз парніковыя газы.

<grey>""Вы можаце разагрэць Марс з часам парніковымі газамі."" 
<right>Ілон Маск</grey><left>",
11922,Greenhouse Mars,Парніковыя газы Марсу,Mars cieplarniany
907908492731,"Get a one-time subsidy of <em><funding(param1)></em> Funding from your sponsor.

<grey>""Wisdom outweighs any wealth."" 
<right>Sophocles</grey><left>","Атрымаць аднаразовую субсідыю ў памеры <em><funding(param1)></em> фінансаваньня ад вашага фундатару.

<grey>""Мудрасць пераважвае любое багацьце."" 
<right>Сафокл</grey><left>",
11923,Terraforming Subsidies,Субсідыі тэраформінгу,Dofinansowanie terraformingu
381802665786,"Raising the ground via <em>landscaping</em> costs less Waste Rock. Lowering ground via <em>landscaping</em> produces more Waste Rock.

<grey>""We can look out on an alien landscape that no one has seen before and find it beautiful."" 
<right>David Grinspoon</grey><left>","Падыманьне рэльефу ў <em>Дызайне краявіду</em> каштуе менш пустой пароды. Паніжэньне рэльефу ў <em>Дызайне краявіду</em> вырабляе больш пустой пароды.

<grey>""Мы можам глядзець на іншаплянетны краявід, якога ніхто раней ня бачыў, і лічыць яго прыгожым."" 
<right>Дэвід Грынспун</grey><left>",
11924,Conservation Landscaping,Ахова краявіду,Kształtowanie oszczędnościowe
736232359403,"Unlocks the <em>Import Greenhouse Gases</em> (improves Atmosphere <icon_AtmosphereTP_alt>) and <em>Capture Ice Asteroids</em> (improves Water <icon_WaterTP_alt>) special projects, accessible via the Planetary View.

<grey>""If you want to lift yourself up, lift up someone else."" 
<right>Booker T. Washington</grey><left>","Адкрывае спэцыяльныя праэкты: <em>Імпарт парніковых газаў</em> (паляпшае атмасфэру <icon_AtmosphereTP_alt>) і <em>Захоп ледзянога астэроіду</em> (паляпшае ваду <icon_WaterTP_alt>), якія даступны ў <em>Аглядзе плянеты</em>.

<grey>""Калі вы хочаце падняць сябе, падніміце кагосьці іншага."" 
<right>Букер Т. Вашынгтон</grey><left>",
11925,Interplanetary Projects,Міжплянетныя праэкты,Projekty międzyplanetarne
515003279423,"Vegetation grows <param1>% faster.

<grey>""Like people, plants respond to extra attention."" 
<right>H. Peter Loewer</grey><left>","Расьлінасьць расьце на <param1>% хутчэй.

<grey>""Як і людзі, расьліны рэагуюць на дадатковую ўвагу."" 
<right>Х. Пітэр Лёвер</grey><left>",
11926,Growth Stimulators,Стымулятары росту,Stymulatory wzrostu
204436298423,"Unlocks the creation of <em>artificial lakes</em> via landscaping. Evaporating water improves local Soil Quality and  Water <icon_WaterTP_alt> of Mars.

<grey>""The little lake you love is the biggest ocean for you!"" 
<right>Mehmet Murat ildan</grey><left>","Адкрывае стварэньне <em>штучных азёр</em> у краявідзе. Выпарэнне вады паляпшае мясцовую глебу й ваду <icon_WaterTP_alt> Марсу.

<grey>""Маленькае возера, якое вы любіце, для вас самы вялікі акіян!"" 
<right>Мехмет Мурат Ільдан</grey><left>",
11927,Lake Crafting,Стварэньне азёр,Hydrotechnologia
638420009620,"Unlocks planting of <em>Bushes</em> and <em>Trees</em> in Forestation Plants. Fully-grown Bushes and Trees are harvested for Seeds by Drones.

<grey>""Trees are the earth's endless effort to speak to the listening heaven."" 
<right>Rabindranath Tagore</grey><left>","Адкрывае пасадку <em>Кустоў</em> і <em>Дрэў</em> у лесапасадках. Поўнарослыя кусты й дрэвы зьбіраюць на насеньне дронамі.

<grey>""Дрэвы - гэта бясконцыя намаганьні Зямлі размаўляць са слухаючымі нябёсамі."" 
<right>Рабіндранат Тагор</grey><left>",
11928,Adapted Vegetation,Прыстасаваная расьліннасьць,Przystosowana roślinność
684081535262,"Wonder: <em>Carbonate Processor</em> (<buildinginfo('CarbonateProcessor')>) - improves the Atmosphere <icon_AtmosphereTP_alt> of Mars by burning Waste Rock.

<grey>""When fire is applied to a stone it cracks.""</grey>","Цуд: <em>Вытворца карбону</em> (<buildinginfo('CarbonateProcessor')>) - паляпшае атмасфэру <icon_AtmosphereTP_alt> Марсу праз літаваньне пустой пароды.

<grey>""Калі да каменю паднесьці агонь, ён трэскаецца.""</grey>",
11929,Carbonate Processor,Вытворца карбону,Przetwórnia węglanowa
309099729381,"<em>Tourists</em> pay <param1>% more Funding when going back to Earth. Receive <em><param2> Tourist applicants</em>.

<grey>""People don’t take trips, trips take people."" 
<right>John Steinbeck</grey><left>","<em>Турысты</em> плацяць больш на <param1>% калі вяртаюцца да Зямлі. Атрымаць больш <em><param2>кандыдатаў турыстаў</em>.

<grey>""Не людзі бяруць паездкі, а паездкі бяруць людзей."" 
<right>Джон Стэйнбек</grey><left>","<em>Turyści</em> płacą o <param1>% więcej funduszy przy powrocie na Ziemię. Otrzymasz <em><param2> ochotników-turystów</em>.

<grey>„Ludzie nie wyruszają w podróż, to podróż wyrusza w człowieka”. 
<right>John Steinbeck</grey><left>"
11930,Terra Tourism,Тэра Турызм,Terraturystyka
727160625163,"New Building: <em>Open Farm</em> (<buildinginfo('OpenFarm')>) - plants edible crops at the cost of Seeds. Fully-grown plants are harvested for Food by Drones.

<grey>""If the amount of hours spent on FarmVille were spent on actual farming, imagine what we could achieve."" 
<right>Adam Dell</grey><left>","Новы будынак: <em>Адкрытыя фэрмы</em> (<buildinginfo('OpenFarm')>) - садзіць ядомыя культуры за кошт насеньня. Поўнарослыя расьліны зьбіраюць як ежу з дапамогай дронаў.

<grey>""Калі б колькасьць гадзін, праведзеных у FarmVille, была выдаткавана на сапраўдную фэрму, уявіце, чаго б мы маглі дасягнуць."" 
<right>Адам Дэл</grey><left>",
11931,Domeless Farming,Вонкавая гаспадарка,Rolnictwo pozakopułowe
331593493607,"Wonder: <em>Magnetic Field Generator</em> (<buildinginfo('MagneticFieldGenerator')>) - decreases the loss of Atmosphere <icon_AtmosphereTP_alt> due to lack of magnetic field.

<grey>""Magnetism, as you recall from physics class, is a powerful force that causes certain items to be attracted to refrigerators."" 
<right>Dave Barry</grey><left>","Цуд: <em>Генератар магнітычнага полю</em> (<buildinginfo('MagneticFieldGenerator')>) - памяншае страту атмасфэры <icon_AtmosphereTP_alt> з-за бракаваньня магнэтычнага полю.

<grey>""Магнетызм, як вы памятаеце з урока фізікі, - гэта магутная сіла, якая прымушае некаторыя прадметы прыцягвацца да лядоўні."" 
<right>Дэйв Бары</grey><left>",
11932,Magnetic Field Generator,Генератар магнітычнага полю,Generator pola magnetycznego
119639846075,"Wonder: <em>Core Heat Convector</em> (<buildinginfo('CoreHeatConvector')>) - improves the Temperature <icon_TemperatureTP_alt> of Mars gradually. Consumes Water.

<grey>""If the world seems cold to you, kindle fires to warm it."" 
<right>Lucy Larcom</grey><left>","Цуд: <em>Канвэктар Ядру</em> (<buildinginfo('CoreHeatConvector')>) - паляпшае тэмпературу <icon_TemperatureTP_alt> Марсу паступова. Спажывае ваду.

<grey>""Калі сьвет здаецца вам халодным, распальце вогнішчы, каб сагрэць яго."" 
<right>Люсі Ларком</grey><left>",
11933,Core Heat Convector,Канвэктар Ядру,Konwektor rdzeniowy
